# STN;HH;YYYYMMDD;T
260;5;20231018;55
260;6;20231018;55
260;7;20231018;59
260;8;20231018;71
260;9;20231018;85
260;10;20231018;105
260;11;20231018;113
260;12;20231018;128
260;13;20231018;129
260;14;20231018;134
260;15;20231018;127
260;16;20231018;122
260;17;20231018;118
260;18;20231018;115
260;19;20231018;118
260;20;20231018;107
260;21;20231018;97
260;22;20231018;96
260;23;20231018;100
260;24;20231018;106
260;1;20231019;112
260;2;20231019;124
260;3;20231019;135
260;4;20231019;140
260;5;20231019;141
260;6;20231019;144
260;7;20231019;143
260;8;20231019;147
260;9;20231019;155
260;10;20231019;168
260;11;20231019;170
260;12;20231019;177
260;13;20231019;172
260;14;20231019;165
260;15;20231019;159
260;16;20231019;161
260;17;20231019;156
260;18;20231019;155
260;19;20231019;145
260;20;20231019;143
260;21;20231019;144
260;22;20231019;144
260;23;20231019;145
260;24;20231019;145
260;1;20231020;145
260;2;20231020;136
260;3;20231020;125
260;4;20231020;115
260;5;20231020;111
260;6;20231020;110
260;7;20231020;105
260;8;20231020;102
260;9;20231020;99
260;10;20231020;94
260;11;20231020;94
260;12;20231020;96
260;13;20231020;99
260;14;20231020;99
260;15;20231020;103
260;16;20231020;107
260;17;20231020;113
260;18;20231020;132
260;19;20231020;141
260;20;20231020;137
260;21;20231020;134
260;22;20231020;131
260;23;20231020;127
260;24;20231020;126
260;1;20231021;122
260;2;20231021;118
260;3;20231021;114
260;4;20231021;113
260;5;20231021;116
260;6;20231021;124
260;7;20231021;123
260;8;20231021;131
260;9;20231021;136
260;10;20231021;137
260;11;20231021;147
260;12;20231021;153
260;13;20231021;152
260;14;20231021;147
260;15;20231021;129
260;16;20231021;122
260;17;20231021;123
260;18;20231021;127
260;19;20231021;131
260;20;20231021;137
260;21;20231021;141
260;22;20231021;139
260;23;20231021;123
260;24;20231021;122
260;1;20231022;129
260;2;20231022;124
260;3;20231022;125
260;4;20231022;118
260;5;20231022;116
260;6;20231022;113
260;7;20231022;114
260;8;20231022;116
260;9;20231022;119
260;10;20231022;133
260;11;20231022;144
260;12;20231022;142
260;13;20231022;150
260;14;20231022;147
260;15;20231022;149
260;16;20231022;137
260;17;20231022;114
260;18;20231022;104
260;19;20231022;89
260;20;20231022;71
260;21;20231022;65
260;22;20231022;58
260;23;20231022;57
260;24;20231022;67
260;1;20231023;74
260;2;20231023;65
260;3;20231023;65
260;4;20231023;58
260;5;20231023;86
260;6;20231023;94
260;7;20231023;93
260;8;20231023;96
260;9;20231023;99
260;10;20231023;104
260;11;20231023;111
260;12;20231023;120
260;13;20231023;130
260;14;20231023;132
260;15;20231023;131
260;16;20231023;125
260;17;20231023;123
260;18;20231023;122
260;19;20231023;121
260;20;20231023;116
260;21;20231023;114
260;22;20231023;115
260;23;20231023;114
260;24;20231023;115
260;1;20231024;117
260;2;20231024;120
260;3;20231024;116
260;4;20231024;112
260;5;20231024;111
260;6;20231024;110
260;7;20231024;109
260;8;20231024;113
260;9;20231024;118
260;10;20231024;127
260;11;20231024;124
260;12;20231024;119
260;13;20231024;114
260;14;20231024;115
260;15;20231024;127
260;16;20231024;127
260;17;20231024;118
260;18;20231024;118
260;19;20231024;113
260;20;20231024;107
260;21;20231024;101
260;22;20231024;98
260;23;20231024;98
260;24;20231024;93
260;1;20231025;72
260;2;20231025;76
260;3;20231025;73
260;4;20231025;71
260;5;20231025;74
260;6;20231025;78
260;7;20231025;85
260;8;20231025;91
260;9;20231025;94
260;10;20231025;96
260;11;20231025;100
260;12;20231025;100
260;13;20231025;102
260;14;20231025;101
260;15;20231025;102
260;16;20231025;102
260;17;20231025;102
260;18;20231025;103
260;19;20231025;103
260;20;20231025;103
260;21;20231025;102
260;22;20231025;101
260;23;20231025;95
260;24;20231025;91
260;1;20231026;92
260;2;20231026;96
260;3;20231026;89
260;4;20231026;76
260;5;20231026;84
260;6;20231026;82
260;7;20231026;77
260;8;20231026;77
260;9;20231026;80
260;10;20231026;86
260;11;20231026;99
260;12;20231026;97
260;13;20231026;98
260;14;20231026;100
260;15;20231026;106
260;16;20231026;104
260;17;20231026;101
260;18;20231026;100
260;19;20231026;99
260;20;20231026;100
260;21;20231026;101
260;22;20231026;99
260;23;20231026;100
260;24;20231026;102
260;1;20231027;102
260;2;20231027;103
260;3;20231027;103
260;4;20231027;104
260;5;20231027;104
260;6;20231027;104
260;7;20231027;104
260;8;20231027;106
260;9;20231027;109
260;10;20231027;111
260;11;20231027;114
260;12;20231027;116
260;13;20231027;114
260;14;20231027;111
260;15;20231027;118
260;16;20231027;116
260;17;20231027;113
260;18;20231027;106
260;19;20231027;95
260;20;20231027;89
260;21;20231027;83
260;22;20231027;85
260;23;20231027;85
260;24;20231027;90
260;1;20231028;95
260;2;20231028;101
260;3;20231028;105
260;4;20231028;106
260;5;20231028;104
260;6;20231028;104
260;7;20231028;105
260;8;20231028;108
260;9;20231028;120
260;10;20231028;126
260;11;20231028;132
260;12;20231028;134
260;13;20231028;138
260;14;20231028;143
260;15;20231028;139
260;16;20231028;130
260;17;20231028;114
260;18;20231028;111
260;19;20231028;110
260;20;20231028;115
260;21;20231028;113
260;22;20231028;117
260;23;20231028;121
260;24;20231028;129
260;1;20231029;133
260;2;20231029;137
260;3;20231029;139
260;4;20231029;140
260;5;20231029;141
260;6;20231029;134
260;7;20231029;128
260;8;20231029;133
260;9;20231029;130
260;10;20231029;134
260;11;20231029;141
260;12;20231029;138
260;13;20231029;138
260;14;20231029;133
260;15;20231029;126
260;16;20231029;123
260;17;20231029;121
260;18;20231029;118
260;19;20231029;116
260;20;20231029;120
260;21;20231029;118
260;22;20231029;115
260;23;20231029;110
260;24;20231029;102
260;1;20231030;102
260;2;20231030;98
260;3;20231030;101
260;4;20231030;103
260;5;20231030;99
260;6;20231030;100
260;7;20231030;101
260;8;20231030;114
260;9;20231030;115
260;10;20231030;121
260;11;20231030;130
260;12;20231030;136
260;13;20231030;129
260;14;20231030;127
260;15;20231030;124
260;16;20231030;117
260;17;20231030;113
260;18;20231030;112
260;19;20231030;107
260;20;20231030;105
260;21;20231030;102
260;22;20231030;99
260;23;20231030;98
260;24;20231030;96
260;1;20231031;99
260;2;20231031;100
260;3;20231031;103
260;4;20231031;101
260;5;20231031;97
260;6;20231031;96
260;7;20231031;96
260;8;20231031;103
260;9;20231031;119
260;10;20231031;132
260;11;20231031;138
260;12;20231031;131
260;13;20231031;127
260;14;20231031;119
260;15;20231031;114
260;16;20231031;108
260;17;20231031;108
260;18;20231031;106
260;19;20231031;104
260;20;20231031;111
260;21;20231031;108
260;22;20231031;101
260;23;20231031;107
260;24;20231031;113
260;1;20231101;113
260;2;20231101;114
260;3;20231101;112
260;4;20231101;113
260;5;20231101;114
260;6;20231101;121
260;7;20231101;125
260;8;20231101;128
260;9;20231101;130
260;10;20231101;136
260;11;20231101;138
260;12;20231101;143
260;13;20231101;148
260;14;20231101;146
260;15;20231101;143
260;16;20231101;128
260;17;20231101;128
260;18;20231101;120
260;19;20231101;115
260;20;20231101;112
260;21;20231101;107
260;22;20231101;103
260;23;20231101;98
260;24;20231101;97
260;1;20231102;104
260;2;20231102;108
260;3;20231102;111
260;4;20231102;112
260;5;20231102;114
260;6;20231102;104
260;7;20231102;107
260;8;20231102;118
260;9;20231102;134
260;10;20231102;140
260;11;20231102;119
260;12;20231102;120
260;13;20231102;120
260;14;20231102;117
260;15;20231102;109
260;16;20231102;103
260;17;20231102;103
260;18;20231102;113
260;19;20231102;111
260;20;20231102;97
260;21;20231102;88
260;22;20231102;81
260;23;20231102;87
260;24;20231102;87
260;1;20231103;86
260;2;20231103;88
260;3;20231103;89
260;4;20231103;87
260;5;20231103;86
260;6;20231103;87
260;7;20231103;89
260;8;20231103;90
260;9;20231103;96
260;10;20231103;105
260;11;20231103;110
260;12;20231103;113
260;13;20231103;117
260;14;20231103;116
260;15;20231103;113
260;16;20231103;107
260;17;20231103;100
260;18;20231103;98
260;19;20231103;95
260;20;20231103;86
260;21;20231103;82
260;22;20231103;80
260;23;20231103;78
260;24;20231103;79
260;1;20231104;84
260;2;20231104;89
260;3;20231104;92
260;4;20231104;92
260;5;20231104;92
260;6;20231104;92
260;7;20231104;94
260;8;20231104;97
260;9;20231104;96
260;10;20231104;104
260;11;20231104;103
260;12;20231104;96
260;13;20231104;90
260;14;20231104;90
260;15;20231104;90
260;16;20231104;93
260;17;20231104;96
260;18;20231104;98
260;19;20231104;97
260;20;20231104;93
260;21;20231104;97
260;22;20231104;94
260;23;20231104;96
260;24;20231104;94
260;1;20231105;94
260;2;20231105;96
260;3;20231105;93
260;4;20231105;96
260;5;20231105;95
260;6;20231105;95
260;7;20231105;94
260;8;20231105;102
260;9;20231105;109
260;10;20231105;109
260;11;20231105;108
260;12;20231105;118
260;13;20231105;113
260;14;20231105;113
260;15;20231105;110
260;16;20231105;110
260;17;20231105;118
260;18;20231105;112
260;19;20231105;109
260;20;20231105;111
260;21;20231105;102
260;22;20231105;99
260;23;20231105;95
260;24;20231105;95
260;1;20231106;95
260;2;20231106;93
260;3;20231106;93
260;4;20231106;91
260;5;20231106;89
260;6;20231106;91
260;7;20231106;91
260;8;20231106;95
260;9;20231106;100
260;10;20231106;107
260;11;20231106;112
260;12;20231106;113
260;13;20231106;112
260;14;20231106;113
260;15;20231106;112
260;16;20231106;106
260;17;20231106;102
260;18;20231106;100
260;19;20231106;96
260;20;20231106;94
260;21;20231106;90
260;22;20231106;89
260;23;20231106;89
260;24;20231106;87
260;1;20231107;93
260;2;20231107;91
260;3;20231107;91
260;4;20231107;89
260;5;20231107;83
260;6;20231107;78
260;7;20231107;77
260;8;20231107;81
260;9;20231107;90
260;10;20231107;104
260;11;20231107;115
260;12;20231107;121
260;13;20231107;116
260;14;20231107;125
260;15;20231107;112
260;16;20231107;107
260;17;20231107;101
260;18;20231107;94
260;19;20231107;93
260;20;20231107;91
260;21;20231107;86
260;22;20231107;87
260;23;20231107;90
260;24;20231107;88
260;1;20231108;87
260;2;20231108;87
260;3;20231108;85
260;4;20231108;84
260;5;20231108;83
260;6;20231108;81
260;7;20231108;78
260;8;20231108;82
260;9;20231108;86
260;10;20231108;92
260;11;20231108;100
260;12;20231108;105
260;13;20231108;102
260;14;20231108;101
260;15;20231108;94
260;16;20231108;90
260;17;20231108;93
260;18;20231108;95
260;19;20231108;97
260;20;20231108;100
260;21;20231108;102
260;22;20231108;105
260;23;20231108;105
260;24;20231108;105
260;1;20231109;104
260;2;20231109;105
260;3;20231109;105
260;4;20231109;101
260;5;20231109;97
260;6;20231109;94
260;7;20231109;88
260;8;20231109;89
260;9;20231109;98
260;10;20231109;103
260;11;20231109;106
260;12;20231109;106
260;13;20231109;108
260;14;20231109;114
260;15;20231109;112
260;16;20231109;108
260;17;20231109;84
260;18;20231109;77
260;19;20231109;74
260;20;20231109;78
260;21;20231109;79
260;22;20231109;75
260;23;20231109;71
260;24;20231109;70
260;1;20231110;71
260;2;20231110;75
260;3;20231110;75
260;4;20231110;76
260;5;20231110;76
260;6;20231110;66
260;7;20231110;69
260;8;20231110;70
260;9;20231110;75
260;10;20231110;80
260;11;20231110;81
260;12;20231110;86
260;13;20231110;78
260;14;20231110;81
260;15;20231110;80
260;16;20231110;82
260;17;20231110;79
260;18;20231110;73
260;19;20231110;71
260;20;20231110;71
260;21;20231110;69
260;22;20231110;64
260;23;20231110;65
260;24;20231110;62
260;1;20231111;68
260;2;20231111;68
260;3;20231111;59
260;4;20231111;65
260;5;20231111;65
260;6;20231111;68
260;7;20231111;63
260;8;20231111;62
260;9;20231111;66
260;10;20231111;71
260;11;20231111;86
260;12;20231111;99
260;13;20231111;91
260;14;20231111;90
260;15;20231111;86
260;16;20231111;87
260;17;20231111;80
260;18;20231111;80
260;19;20231111;80
260;20;20231111;79
260;21;20231111;75
260;22;20231111;74
260;23;20231111;75
260;24;20231111;70
260;1;20231112;69
260;2;20231112;52
260;3;20231112;27
260;4;20231112;29
260;5;20231112;30
260;6;20231112;42
260;7;20231112;47
260;8;20231112;52
260;9;20231112;59
260;10;20231112;73
260;11;20231112;82
260;12;20231112;76
260;13;20231112;60
260;14;20231112;63
260;15;20231112;57
260;16;20231112;56
260;17;20231112;61
260;18;20231112;68
260;19;20231112;61
260;20;20231112;50
260;21;20231112;45
260;22;20231112;43
260;23;20231112;43
260;24;20231112;35
260;1;20231113;42
260;2;20231113;44
260;3;20231113;47
260;4;20231113;51
260;5;20231113;56
260;6;20231113;60
260;7;20231113;65
260;8;20231113;75
260;9;20231113;91
260;10;20231113;100
260;11;20231113;101
260;12;20231113;112
260;13;20231113;140
260;14;20231113;152
260;15;20231113;147
260;16;20231113;141
260;17;20231113;133
260;18;20231113;126
260;19;20231113;127
260;20;20231113;125
260;21;20231113;128
260;22;20231113;129
260;23;20231113;129
260;24;20231113;130
260;1;20231114;131
260;2;20231114;130
260;3;20231114;130
260;4;20231114;130
260;5;20231114;128
260;6;20231114;126
260;7;20231114;124
260;8;20231114;123
260;9;20231114;127
260;10;20231114;134
260;11;20231114;132
260;12;20231114;133
260;13;20231114;132
260;14;20231114;123
260;15;20231114;115
260;16;20231114;107
260;17;20231114;103
260;18;20231114;103
260;19;20231114;104
260;20;20231114;106
260;21;20231114;106
260;22;20231114;103
260;23;20231114;102
260;24;20231114;103
260;1;20231115;108
260;2;20231115;110
260;3;20231115;111
260;4;20231115;112
260;5;20231115;112
260;6;20231115;109
260;7;20231115;101
260;8;20231115;108
260;9;20231115;116
260;10;20231115;122
260;11;20231115;128
260;12;20231115;127
260;13;20231115;118
260;14;20231115;117
260;15;20231115;116
260;16;20231115;108
260;17;20231115;103
260;18;20231115;101
260;19;20231115;100
260;20;20231115;100
260;21;20231115;105
260;22;20231115;104
260;23;20231115;106
260;24;20231115;102
260;1;20231116;90
260;2;20231116;88
260;3;20231116;87
260;4;20231116;77
260;5;20231116;62
260;6;20231116;63
260;7;20231116;76
260;8;20231116;77
260;9;20231116;79
260;10;20231116;83
260;11;20231116;83
260;12;20231116;82
260;13;20231116;79
260;14;20231116;78
260;15;20231116;77
260;16;20231116;68
260;17;20231116;64
260;18;20231116;64
260;19;20231116;61
260;20;20231116;53
260;21;20231116;44
260;22;20231116;42
260;23;20231116;35
260;24;20231116;30
260;1;20231117;34
260;2;20231117;35
260;3;20231117;34
260;4;20231117;34
260;5;20231117;37
260;6;20231117;35
260;7;20231117;34
260;8;20231117;36
260;9;20231117;53
260;10;20231117;68
260;11;20231117;81
260;12;20231117;91
260;13;20231117;96
260;14;20231117;92
260;15;20231117;92
260;16;20231117;72
260;17;20231117;41
260;18;20231117;31
260;19;20231117;25
260;20;20231117;33
260;21;20231117;39
260;22;20231117;40
260;23;20231117;42
260;24;20231117;42
260;1;20231118;50
260;2;20231118;48
260;3;20231118;47
260;4;20231118;49
260;5;20231118;53
260;6;20231118;55
260;7;20231118;58
260;8;20231118;59
260;9;20231118;61
260;10;20231118;64
260;11;20231118;70
260;12;20231118;75
260;13;20231118;77
260;14;20231118;80
260;15;20231118;83
260;16;20231118;85
260;17;20231118;90
260;18;20231118;100
260;19;20231118;116
260;20;20231118;123
260;21;20231118;130
260;22;20231118;133
260;23;20231118;137
260;24;20231118;137
260;1;20231119;136
260;2;20231119;132
260;3;20231119;125
260;4;20231119;119
260;5;20231119;115
260;6;20231119;114
260;7;20231119;112
260;8;20231119;117
260;9;20231119;121
260;10;20231119;125
260;11;20231119;137
260;12;20231119;133
260;13;20231119;135
260;14;20231119;132
260;15;20231119;128
260;16;20231119;128
260;17;20231119;115
260;18;20231119;115
260;19;20231119;116
260;20;20231119;121
260;21;20231119;126
260;22;20231119;129
260;23;20231119;123
260;24;20231119;118
260;1;20231120;113
260;2;20231120;111
260;3;20231120;110
260;4;20231120;112
260;5;20231120;112
260;6;20231120;109
260;7;20231120;103
260;8;20231120;103
260;9;20231120;105
260;10;20231120;105
260;11;20231120;109
260;12;20231120;105
260;13;20231120;120
260;14;20231120;112
260;15;20231120;108
260;16;20231120;103
260;17;20231120;96
260;18;20231120;95
260;19;20231120;86
260;20;20231120;87
260;21;20231120;83
260;22;20231120;64
260;23;20231120;54
260;24;20231120;43
260;1;20231121;41
260;2;20231121;51
260;3;20231121;65
260;4;20231121;71
260;5;20231121;80
260;6;20231121;86
260;7;20231121;92
260;8;20231121;97
260;9;20231121;103
260;10;20231121;103
260;11;20231121;99
260;12;20231121;99
260;13;20231121;101
260;14;20231121;96
260;15;20231121;90
260;16;20231121;84
260;17;20231121;77
260;18;20231121;67
260;19;20231121;53
260;20;20231121;45
260;21;20231121;42
260;22;20231121;25
260;23;20231121;23
260;24;20231121;28
260;1;20231122;28
260;2;20231122;18
260;3;20231122;8
260;4;20231122;9
260;5;20231122;18
260;6;20231122;20
260;7;20231122;24
260;8;20231122;25
260;9;20231122;37
260;10;20231122;44
260;11;20231122;50
260;12;20231122;55
260;13;20231122;59
260;14;20231122;56
260;15;20231122;52
260;16;20231122;50
260;17;20231122;54
260;18;20231122;56
260;19;20231122;59
260;20;20231122;67
260;21;20231122;70
260;22;20231122;75
260;23;20231122;81
260;24;20231122;89
260;1;20231123;94
260;2;20231123;95
260;3;20231123;96
260;4;20231123;97
260;5;20231123;95
260;6;20231123;94
260;7;20231123;97
260;8;20231123;95
260;9;20231123;109
260;10;20231123;127
260;11;20231123;130
260;12;20231123;132
260;13;20231123;132
260;14;20231123;129
260;15;20231123;129
260;16;20231123;127
260;17;20231123;128
260;18;20231123;127
260;19;20231123;123
260;20;20231123;126
260;21;20231123;111
260;22;20231123;111
260;23;20231123;102
260;24;20231123;85
260;1;20231124;87
260;2;20231124;86
260;3;20231124;75
260;4;20231124;73
260;5;20231124;67
260;6;20231124;64
260;7;20231124;61
260;8;20231124;66
260;9;20231124;57
260;10;20231124;58
260;11;20231124;61
260;12;20231124;67
260;13;20231124;57
260;14;20231124;66
260;15;20231124;52
260;16;20231124;52
260;17;20231124;52
260;18;20231124;59
260;19;20231124;66
260;20;20231124;64
260;21;20231124;66
260;22;20231124;59
260;23;20231124;52
260;24;20231124;57
260;1;20231125;55
260;2;20231125;53
260;3;20231125;51
260;4;20231125;58
260;5;20231125;49
260;6;20231125;47
260;7;20231125;47
260;8;20231125;55
260;9;20231125;60
260;10;20231125;71
260;11;20231125;74
260;12;20231125;77
260;13;20231125;73
260;14;20231125;69
260;15;20231125;66
260;16;20231125;67
260;17;20231125;65
260;18;20231125;57
260;19;20231125;30
260;20;20231125;25
260;21;20231125;16
260;22;20231125;13
260;23;20231125;15
260;24;20231125;18
260;1;20231126;5
260;2;20231126;-2
260;3;20231126;-5
260;4;20231126;27
260;5;20231126;39
260;6;20231126;38
260;7;20231126;46
260;8;20231126;51
260;9;20231126;58
260;10;20231126;67
260;11;20231126;73
260;12;20231126;72
260;13;20231126;74
260;14;20231126;72
260;15;20231126;66
260;16;20231126;65
260;17;20231126;62
260;18;20231126;63
260;19;20231126;61
260;20;20231126;57
260;21;20231126;56
260;22;20231126;53
260;23;20231126;54
260;24;20231126;54
260;1;20231127;53
260;2;20231127;50
260;3;20231127;49
260;4;20231127;49
260;5;20231127;46
260;6;20231127;45
260;7;20231127;42
260;8;20231127;42
260;9;20231127;43
260;10;20231127;44
260;11;20231127;49
260;12;20231127;52
260;13;20231127;55
260;14;20231127;55
260;15;20231127;54
260;16;20231127;52
260;17;20231127;36
260;18;20231127;27
260;19;20231127;19
260;20;20231127;20
260;21;20231127;25
260;22;20231127;30
260;23;20231127;31
260;24;20231127;28
260;1;20231128;23
260;2;20231128;21
260;3;20231128;18
260;4;20231128;6
260;5;20231128;5
260;6;20231128;6
260;7;20231128;2
260;8;20231128;3
260;9;20231128;15
260;10;20231128;27
260;11;20231128;33
260;12;20231128;37
260;13;20231128;43
260;14;20231128;41
260;15;20231128;35
260;16;20231128;24
260;17;20231128;21
260;18;20231128;24
260;19;20231128;28
260;20;20231128;27
260;21;20231128;22
260;22;20231128;17
260;23;20231128;17
260;24;20231128;19
260;1;20231129;26
260;2;20231129;29
260;3;20231129;36
260;4;20231129;33
260;5;20231129;31
260;6;20231129;35
260;7;20231129;34
260;8;20231129;32
260;9;20231129;36
260;10;20231129;40
260;11;20231129;41
260;12;20231129;34
260;13;20231129;33
260;14;20231129;37
260;15;20231129;30
260;16;20231129;21
260;17;20231129;9
260;18;20231129;15
260;19;20231129;15
260;20;20231129;-2
260;21;20231129;6
260;22;20231129;10
260;23;20231129;-3
260;24;20231129;-1
260;1;20231130;1
260;2;20231130;0
260;3;20231130;-1
260;4;20231130;-5
260;5;20231130;-5
260;6;20231130;-1
260;7;20231130;2
260;8;20231130;1
260;9;20231130;-2
260;10;20231130;0
260;11;20231130;6
260;12;20231130;6
260;13;20231130;7
260;14;20231130;7
260;15;20231130;3
260;16;20231130;-3
260;17;20231130;-4
260;18;20231130;-7
260;19;20231130;-10
260;20;20231130;-13
260;21;20231130;-13
260;22;20231130;-13
260;23;20231130;-12
260;24;20231130;-16
260;1;20231201;-13
260;2;20231201;-14
260;3;20231201;-11
260;4;20231201;-10
260;5;20231201;-7
260;6;20231201;-4
260;7;20231201;-3
260;8;20231201;-1
260;9;20231201;-4
260;10;20231201;-8
260;11;20231201;-1
260;12;20231201;5
260;13;20231201;5
260;14;20231201;1
260;15;20231201;-6
260;16;20231201;-17
260;17;20231201;-24
260;18;20231201;-24
260;19;20231201;-25
260;20;20231201;-25
260;21;20231201;-31
260;22;20231201;-26
260;23;20231201;-27
260;24;20231201;-23
260;1;20231202;-23
260;2;20231202;-21
260;3;20231202;-33
260;4;20231202;-30
260;5;20231202;-26
260;6;20231202;-30
260;7;20231202;-36
260;8;20231202;-31
260;9;20231202;-22
260;10;20231202;-12
260;11;20231202;-2
260;12;20231202;11
260;13;20231202;14
260;14;20231202;21
260;15;20231202;16
260;16;20231202;7
260;17;20231202;11
260;18;20231202;16
260;19;20231202;13
260;20;20231202;16
260;21;20231202;13
260;22;20231202;14
260;23;20231202;14
260;24;20231202;15
260;1;20231203;16
260;2;20231203;19
260;3;20231203;20
260;4;20231203;10
260;5;20231203;1
260;6;20231203;-9
260;7;20231203;-10
260;8;20231203;-10
260;9;20231203;-4
260;10;20231203;7
260;11;20231203;13
260;12;20231203;14
260;13;20231203;23
260;14;20231203;24
260;15;20231203;19
260;16;20231203;18
260;17;20231203;19
260;18;20231203;7
260;19;20231203;2
260;20;20231203;2
260;21;20231203;2
260;22;20231203;5
260;23;20231203;6
260;24;20231203;9
260;1;20231204;10
260;2;20231204;11
260;3;20231204;10
260;4;20231204;11
260;5;20231204;12
260;6;20231204;11
260;7;20231204;13
260;8;20231204;14
260;9;20231204;16
260;10;20231204;20
260;11;20231204;24
260;12;20231204;25
260;13;20231204;25
260;14;20231204;24
260;15;20231204;22
260;16;20231204;21
260;17;20231204;17
260;18;20231204;16
260;19;20231204;16
260;20;20231204;17
260;21;20231204;20
260;22;20231204;22
260;23;20231204;24
260;24;20231204;24
260;1;20231205;24
260;2;20231205;22
260;3;20231205;21
260;4;20231205;19
260;5;20231205;17
260;6;20231205;16
260;7;20231205;16
260;8;20231205;17
260;9;20231205;17
260;10;20231205;16
260;11;20231205;17
260;12;20231205;18
260;13;20231205;17
260;14;20231205;18
260;15;20231205;16
260;16;20231205;15
260;17;20231205;14
260;18;20231205;15
260;19;20231205;16
260;20;20231205;15
260;21;20231205;18
260;22;20231205;18
260;23;20231205;19
260;24;20231205;19
260;1;20231206;22
260;2;20231206;26
260;3;20231206;28
260;4;20231206;30
260;5;20231206;36
260;6;20231206;39
260;7;20231206;41
260;8;20231206;38
260;9;20231206;36
260;10;20231206;51
260;11;20231206;63
260;12;20231206;54
260;13;20231206;65
260;14;20231206;55
260;15;20231206;53
260;16;20231206;34
260;17;20231206;16
260;18;20231206;2
260;19;20231206;3
260;20;20231206;-14
260;21;20231206;-20
260;22;20231206;-25
260;23;20231206;-21
260;24;20231206;-24
260;1;20231207;-27
260;2;20231207;-34
260;3;20231207;-28
260;4;20231207;-24
260;5;20231207;-15
260;6;20231207;-9
260;7;20231207;-9
260;8;20231207;-10
260;9;20231207;-6
260;10;20231207;-3
260;11;20231207;-1
260;12;20231207;4
260;13;20231207;10
260;14;20231207;16
260;15;20231207;19
260;16;20231207;10
260;17;20231207;14
260;18;20231207;23
260;19;20231207;21
260;20;20231207;24
260;21;20231207;24
260;22;20231207;25
260;23;20231207;25
260;24;20231207;25
260;1;20231208;24
260;2;20231208;28
260;3;20231208;23
260;4;20231208;22
260;5;20231208;23
260;6;20231208;24
260;7;20231208;25
260;8;20231208;27
260;9;20231208;33
260;10;20231208;38
260;11;20231208;47
260;12;20231208;61
260;13;20231208;71
260;14;20231208;76
260;15;20231208;81
260;16;20231208;83
260;17;20231208;84
260;18;20231208;82
260;19;20231208;78
260;20;20231208;73
260;21;20231208;77
260;22;20231208;76
260;23;20231208;75
260;24;20231208;74
260;1;20231209;73
260;2;20231209;68
260;3;20231209;63
260;4;20231209;62
260;5;20231209;59
260;6;20231209;63
260;7;20231209;67
260;8;20231209;72
260;9;20231209;74
260;10;20231209;78
260;11;20231209;84
260;12;20231209;82
260;13;20231209;80
260;14;20231209;78
260;15;20231209;75
260;16;20231209;75
260;17;20231209;78
260;18;20231209;93
260;19;20231209;108
260;20;20231209;103
260;21;20231209;106
260;22;20231209;99
260;23;20231209;99
260;24;20231209;93
260;1;20231210;87
260;2;20231210;91
260;3;20231210;89
260;4;20231210;87
260;5;20231210;97
260;6;20231210;97
260;7;20231210;98
260;8;20231210;98
260;9;20231210;96
260;10;20231210;99
260;11;20231210;99
260;12;20231210;108
260;13;20231210;101
260;14;20231210;100
260;15;20231210;103
260;16;20231210;99
260;17;20231210;87
260;18;20231210;81
260;19;20231210;96
260;20;20231210;109
260;21;20231210;107
260;22;20231210;107
260;23;20231210;96
260;24;20231210;98
260;1;20231211;101
260;2;20231211;99
260;3;20231211;97
260;4;20231211;101
260;5;20231211;103
260;6;20231211;101
260;7;20231211;96
260;8;20231211;97
260;9;20231211;100
260;10;20231211;95
260;11;20231211;92
260;12;20231211;97
260;13;20231211;98
260;14;20231211;94
260;15;20231211;93
260;16;20231211;89
260;17;20231211;84
260;18;20231211;83
260;19;20231211;83
260;20;20231211;87
260;21;20231211;85
260;22;20231211;85
260;23;20231211;81
260;24;20231211;77
260;1;20231212;67
260;2;20231212;51
260;3;20231212;59
260;4;20231212;49
260;5;20231212;47
260;6;20231212;53
260;7;20231212;59
260;8;20231212;67
260;9;20231212;73
260;10;20231212;80
260;11;20231212;91
260;12;20231212;96
260;13;20231212;104
260;14;20231212;99
260;15;20231212;98
260;16;20231212;105
260;17;20231212;93
260;18;20231212;97
260;19;20231212;90
260;20;20231212;91
260;21;20231212;89
260;22;20231212;85
260;23;20231212;82
260;24;20231212;83
260;1;20231213;83
260;2;20231213;84
260;3;20231213;83
260;4;20231213;83
260;5;20231213;80
260;6;20231213;77
260;7;20231213;82
260;8;20231213;81
260;9;20231213;83
260;10;20231213;89
260;11;20231213;93
260;12;20231213;93
260;13;20231213;97
260;14;20231213;95
260;15;20231213;89
260;16;20231213;86
260;17;20231213;85
260;18;20231213;85
260;19;20231213;84
260;20;20231213;84
260;21;20231213;74
260;22;20231213;60
260;23;20231213;57
260;24;20231213;55
260;1;20231214;53
260;2;20231214;53
260;3;20231214;53
260;4;20231214;51
260;5;20231214;50
260;6;20231214;48
260;7;20231214;45
260;8;20231214;45
260;9;20231214;47
260;10;20231214;55
260;11;20231214;58
260;12;20231214;63
260;13;20231214;63
260;14;20231214;60
260;15;20231214;60
260;16;20231214;52
260;17;20231214;56
260;18;20231214;55
260;19;20231214;58
260;20;20231214;63
260;21;20231214;63
260;22;20231214;66
260;23;20231214;67
260;24;20231214;66
260;1;20231215;67
260;2;20231215;69
260;3;20231215;69
