# STN;YYYYMMDD;HH;T
260;20180819;23;191
260;20180819;24;192
260;20180820;1;194
260;20180820;2;194
260;20180820;3;194
260;20180820;4;193
260;20180820;5;193
260;20180820;6;195
260;20180820;7;194
260;20180820;8;196
260;20180820;9;198
260;20180820;10;207
260;20180820;11;212
260;20180820;12;211
260;20180820;13;216
260;20180820;14;220
260;20180820;15;219
260;20180820;16;229
260;20180820;17;222
260;20180820;18;218
260;20180820;19;198
260;20180820;20;177
260;20180820;21;171
260;20180820;22;151
260;20180820;23;148
260;20180820;24;147
260;20180821;1;158
260;20180821;2;159
260;20180821;3;156
260;20180821;4;154
260;20180821;5;144
260;20180821;6;153
260;20180821;7;191
260;20180821;8;207
260;20180821;9;222
260;20180821;10;232
260;20180821;11;238
260;20180821;12;244
260;20180821;13;249
260;20180821;14;253
260;20180821;15;243
260;20180821;16;244
260;20180821;17;241
260;20180821;18;235
260;20180821;19;216
260;20180821;20;192
260;20180821;21;174
260;20180821;22;166
260;20180821;23;169
260;20180821;24;167
260;20180822;1;165
260;20180822;2;159
260;20180822;3;150
260;20180822;4;142
260;20180822;5;143
260;20180822;6;172
260;20180822;7;198
260;20180822;8;213
260;20180822;9;234
260;20180822;10;236
260;20180822;11;244
260;20180822;12;244
260;20180822;13;246
260;20180822;14;243
260;20180822;15;245
260;20180822;16;239
260;20180822;17;233
260;20180822;18;219
260;20180822;19;197
260;20180822;20;179
260;20180822;21;157
260;20180822;22;148
260;20180822;23;141
260;20180822;24;136
260;20180823;1;140
260;20180823;2;140
260;20180823;3;146
260;20180823;4;167
260;20180823;5;173
260;20180823;6;174
260;20180823;7;185
260;20180823;8;190
260;20180823;9;197
260;20180823;10;203
260;20180823;11;212
260;20180823;12;213
260;20180823;13;217
260;20180823;14;221
260;20180823;15;218
260;20180823;16;219
260;20180823;17;216
260;20180823;18;210
260;20180823;19;191
260;20180823;20;172
260;20180823;21;165
260;20180823;22;154
260;20180823;23;129
260;20180823;24;141
260;20180824;1;147
260;20180824;2;149
260;20180824;3;154
260;20180824;4;156
260;20180824;5;150
260;20180824;6;147
260;20180824;7;161
260;20180824;8;165
260;20180824;9;175
260;20180824;10;178
260;20180824;11;177
260;20180824;12;177
260;20180824;13;182
260;20180824;14;176
260;20180824;15;171
260;20180824;16;164
260;20180824;17;172
260;20180824;18;165
260;20180824;19;150
260;20180824;20;144
260;20180824;21;127
260;20180824;22;118
260;20180824;23;110
260;20180824;24;109
260;20180825;1;113
260;20180825;2;115
260;20180825;3;112
260;20180825;4;109
260;20180825;5;108
260;20180825;6;108
260;20180825;7;122
260;20180825;8;140
260;20180825;9;157
260;20180825;10;162
260;20180825;11;157
260;20180825;12;153
260;20180825;13;154
260;20180825;14;148
260;20180825;15;166
260;20180825;16;141
260;20180825;17;138
260;20180825;18;126
260;20180825;19;111
260;20180825;20;98
260;20180825;21;99
260;20180825;22;95
260;20180825;23;111
260;20180825;24;106
260;20180826;1;90
260;20180826;2;100
260;20180826;3;89
260;20180826;4;88
260;20180826;5;71
260;20180826;6;105
260;20180826;7;129
260;20180826;8;152
260;20180826;9;165
260;20180826;10;172
260;20180826;11;178
260;20180826;12;182
260;20180826;13;188
260;20180826;14;185
260;20180826;15;180
260;20180826;16;176
260;20180826;17;168
260;20180826;18;168
260;20180826;19;159
260;20180826;20;147
260;20180826;21;158
260;20180826;22;154
260;20180826;23;134
260;20180826;24;133
260;20180827;1;138
260;20180827;2;143
260;20180827;3;152
260;20180827;4;160
260;20180827;5;168
260;20180827;6;174
260;20180827;7;181
260;20180827;8;183
260;20180827;9;177
260;20180827;10;188
260;20180827;11;185
260;20180827;12;181
260;20180827;13;181
260;20180827;14;177
260;20180827;15;177
260;20180827;16;179
260;20180827;17;178
260;20180827;18;175
260;20180827;19;171
260;20180827;20;169
260;20180827;21;163
260;20180827;22;167
260;20180827;23;167
260;20180827;24;169
260;20180828;1;166
260;20180828;2;164
260;20180828;3;161
260;20180828;4;161
260;20180828;5;161
260;20180828;6;163
260;20180828;7;165
260;20180828;8;172
260;20180828;9;184
260;20180828;10;200
260;20180828;11;202
260;20180828;12;205
260;20180828;13;206
260;20180828;14;207
260;20180828;15;202
260;20180828;16;204
260;20180828;17;195
260;20180828;18;176
260;20180828;19;142
260;20180828;20;128
260;20180828;21;120
260;20180828;22;114
260;20180828;23;105
260;20180828;24;101
260;20180829;1;97
260;20180829;2;92
260;20180829;3;89
260;20180829;4;86
260;20180829;5;85
260;20180829;6;111
260;20180829;7;143
260;20180829;8;167
260;20180829;9;182
260;20180829;10;187
260;20180829;11;189
260;20180829;12;191
260;20180829;13;188
260;20180829;14;193
260;20180829;15;195
260;20180829;16;178
260;20180829;17;149
260;20180829;18;142
260;20180829;19;139
260;20180829;20;142
260;20180829;21;143
260;20180829;22;145
260;20180829;23;145
260;20180829;24;146
260;20180830;1;145
260;20180830;2;141
260;20180830;3;134
260;20180830;4;133
260;20180830;5;127
260;20180830;6;137
260;20180830;7;150
260;20180830;8;161
260;20180830;9;170
260;20180830;10;176
260;20180830;11;189
260;20180830;12;194
260;20180830;13;188
260;20180830;14;181
260;20180830;15;194
260;20180830;16;183
260;20180830;17;174
260;20180830;18;164
260;20180830;19;151
260;20180830;20;134
260;20180830;21;113
260;20180830;22;96
260;20180830;23;91
260;20180830;24;83
260;20180831;1;79
260;20180831;2;75
260;20180831;3;73
260;20180831;4;72
260;20180831;5;73
260;20180831;6;94
260;20180831;7;114
260;20180831;8;156
260;20180831;9;165
260;20180831;10;168
260;20180831;11;163
260;20180831;12;165
260;20180831;13;171
260;20180831;14;170
260;20180831;15;177
260;20180831;16;178
260;20180831;17;170
260;20180831;18;160
260;20180831;19;122
260;20180831;20;102
260;20180831;21;91
260;20180831;22;86
260;20180831;23;76
260;20180831;24;74
260;20180901;1;70
260;20180901;2;63
260;20180901;3;59
260;20180901;4;57
260;20180901;5;55
260;20180901;6;80
260;20180901;7;118
260;20180901;8;154
260;20180901;9;170
260;20180901;10;183
260;20180901;11;188
260;20180901;12;198
260;20180901;13;188
260;20180901;14;193
260;20180901;15;194
260;20180901;16;203
260;20180901;17;188
260;20180901;18;175
260;20180901;19;155
260;20180901;20;119
260;20180901;21;105
260;20180901;22;111
260;20180901;23;117
260;20180901;24;98
260;20180902;1;89
260;20180902;2;80
260;20180902;3;75
260;20180902;4;72
260;20180902;5;79
260;20180902;6;106
260;20180902;7;134
260;20180902;8;163
260;20180902;9;184
260;20180902;10;202
260;20180902;11;211
260;20180902;12;206
260;20180902;13;218
260;20180902;14;222
260;20180902;15;222
260;20180902;16;216
260;20180902;17;209
260;20180902;18;192
260;20180902;19;174
260;20180902;20;162
260;20180902;21;153
260;20180902;22;147
260;20180902;23;142
260;20180902;24;146
260;20180903;1;150
260;20180903;2;151
260;20180903;3;152
260;20180903;4;153
260;20180903;5;154
260;20180903;6;158
260;20180903;7;165
260;20180903;8;176
260;20180903;9;195
260;20180903;10;201
260;20180903;11;204
260;20180903;12;208
260;20180903;13;207
260;20180903;14;219
260;20180903;15;218
260;20180903;16;214
260;20180903;17;210
260;20180903;18;205
260;20180903;19;196
260;20180903;20;191
260;20180903;21;184
260;20180903;22;182
260;20180903;23;180
260;20180903;24;185
260;20180904;1;186
260;20180904;2;186
260;20180904;3;184
260;20180904;4;183
260;20180904;5;183
260;20180904;6;184
260;20180904;7;190
260;20180904;8;196
260;20180904;9;208
260;20180904;10;219
260;20180904;11;232
260;20180904;12;242
260;20180904;13;248
260;20180904;14;235
260;20180904;15;230
260;20180904;16;233
260;20180904;17;227
260;20180904;18;216
260;20180904;19;205
260;20180904;20;191
260;20180904;21;194
260;20180904;22;193
260;20180904;23;186
260;20180904;24;185
260;20180905;1;184
260;20180905;2;183
260;20180905;3;180
260;20180905;4;177
260;20180905;5;181
260;20180905;6;179
260;20180905;7;180
260;20180905;8;185
260;20180905;9;184
260;20180905;10;178
260;20180905;11;186
260;20180905;12;199
260;20180905;13;211
260;20180905;14;216
260;20180905;15;225
260;20180905;16;224
260;20180905;17;210
260;20180905;18;197
260;20180905;19;191
260;20180905;20;187
260;20180905;21;182
260;20180905;22;178
260;20180905;23;180
260;20180905;24;170
260;20180906;1;168
260;20180906;2;168
260;20180906;3;168
260;20180906;4;167
260;20180906;5;168
260;20180906;6;169
260;20180906;7;172
260;20180906;8;177
260;20180906;9;179
260;20180906;10;185
260;20180906;11;189
260;20180906;12;179
260;20180906;13;175
260;20180906;14;178
260;20180906;15;168
260;20180906;16;168
260;20180906;17;169
260;20180906;18;167
260;20180906;19;158
260;20180906;20;153
260;20180906;21;146
260;20180906;22;142
260;20180906;23;141
260;20180906;24;131
260;20180907;1;138
260;20180907;2;137
260;20180907;3;136
260;20180907;4;140
260;20180907;5;140
260;20180907;6;140
260;20180907;7;146
260;20180907;8;147
260;20180907;9;162
260;20180907;10;151
260;20180907;11;160
260;20180907;12;157
260;20180907;13;156
260;20180907;14;170
260;20180907;15;164
260;20180907;16;162
260;20180907;17;158
260;20180907;18;148
260;20180907;19;139
260;20180907;20;141
260;20180907;21;127
260;20180907;22;127
260;20180907;23;127
260;20180907;24;122
260;20180908;1;120
260;20180908;2;119
260;20180908;3;119
260;20180908;4;117
260;20180908;5;118
260;20180908;6;123
260;20180908;7;132
260;20180908;8;143
260;20180908;9;151
260;20180908;10;167
260;20180908;11;174
260;20180908;12;174
260;20180908;13;176
260;20180908;14;170
260;20180908;15;181
260;20180908;16;173
260;20180908;17;167
260;20180908;18;160
260;20180908;19;152
260;20180908;20;146
260;20180908;21;145
260;20180908;22;140
260;20180908;23;141
260;20180908;24;137
260;20180909;1;137
260;20180909;2;142
260;20180909;3;145
260;20180909;4;145
260;20180909;5;146
260;20180909;6;147
260;20180909;7;152
260;20180909;8;162
260;20180909;9;174
260;20180909;10;195
260;20180909;11;199
260;20180909;12;207
260;20180909;13;226
260;20180909;14;220
260;20180909;15;225
260;20180909;16;233
260;20180909;17;225
260;20180909;18;199
260;20180909;19;190
260;20180909;20;194
260;20180909;21;190
260;20180909;22;182
260;20180909;23;180
260;20180909;24;171
260;20180910;1;166
260;20180910;2;165
260;20180910;3;168
260;20180910;4;165
260;20180910;5;165
260;20180910;6;163
260;20180910;7;173
260;20180910;8;185
260;20180910;9;185
260;20180910;10;193
260;20180910;11;191
260;20180910;12;195
260;20180910;13;193
260;20180910;14;194
260;20180910;15;191
260;20180910;16;188
260;20180910;17;183
260;20180910;18;179
260;20180910;19;169
260;20180910;20;157
260;20180910;21;160
260;20180910;22;154
260;20180910;23;153
260;20180910;24;150
260;20180911;1;152
260;20180911;2;153
260;20180911;3;157
260;20180911;4;154
260;20180911;5;158
260;20180911;6;159
260;20180911;7;165
260;20180911;8;179
260;20180911;9;190
260;20180911;10;197
260;20180911;11;215
260;20180911;12;218
260;20180911;13;224
260;20180911;14;223
260;20180911;15;223
260;20180911;16;221
260;20180911;17;211
260;20180911;18;200
260;20180911;19;192
260;20180911;20;183
260;20180911;21;182
260;20180911;22;184
260;20180911;23;186
260;20180911;24;184
260;20180912;1;182
260;20180912;2;180
260;20180912;3;181
260;20180912;4;180
260;20180912;5;182
260;20180912;6;183
260;20180912;7;159
260;20180912;8;142
260;20180912;9;137
260;20180912;10;149
260;20180912;11;151
260;20180912;12;149
260;20180912;13;155
260;20180912;14;160
260;20180912;15;153
260;20180912;16;153
260;20180912;17;147
260;20180912;18;144
260;20180912;19;143
260;20180912;20;139
260;20180912;21;134
260;20180912;22;130
260;20180912;23;122
260;20180912;24;119
260;20180913;1;115
260;20180913;2;110
260;20180913;3;101
260;20180913;4;88
260;20180913;5;78
260;20180913;6;87
260;20180913;7;122
260;20180913;8;148
260;20180913;9;158
260;20180913;10;171
260;20180913;11;175
260;20180913;12;182
260;20180913;13;186
260;20180913;14;195
260;20180913;15;189
260;20180913;16;181
260;20180913;17;164
260;20180913;18;142
260;20180913;19;110
260;20180913;20;98
260;20180913;21;88
260;20180913;22;79
260;20180913;23;73
260;20180913;24;70
260;20180914;1;61
260;20180914;2;58
260;20180914;3;54
260;20180914;4;50
260;20180914;5;50
260;20180914;6;76
260;20180914;7;113
260;20180914;8;145
260;20180914;9;160
260;20180914;10;179
260;20180914;11;186
260;20180914;12;193
260;20180914;13;185
260;20180914;14;182
260;20180914;15;179
260;20180914;16;172
260;20180914;17;165
260;20180914;18;158
260;20180914;19;152
260;20180914;20;151
260;20180914;21;152
260;20180914;22;145
260;20180914;23;136
260;20180914;24;142
260;20180915;1;144
260;20180915;2;145
260;20180915;3;145
260;20180915;4;144
260;20180915;5;143
260;20180915;6;146
260;20180915;7;145
260;20180915;8;145
260;20180915;9;174
260;20180915;10;170
260;20180915;11;176
260;20180915;12;180
260;20180915;13;195
260;20180915;14;197
260;20180915;15;193
260;20180915;16;186
260;20180915;17;170
260;20180915;18;135
260;20180915;19;112
260;20180915;20;102
260;20180915;21;98
260;20180915;22;94
260;20180915;23;91
260;20180915;24;92
260;20180916;1;100
260;20180916;2;98
260;20180916;3;98
260;20180916;4;82
260;20180916;5;100
260;20180916;6;110
260;20180916;7;126
260;20180916;8;158
260;20180916;9;172
260;20180916;10;191
260;20180916;11;196
260;20180916;12;201
260;20180916;13;214
260;20180916;14;219
260;20180916;15;212
260;20180916;16;212
260;20180916;17;211
260;20180916;18;176
260;20180916;19;130
260;20180916;20;115
260;20180916;21;106
260;20180916;22;100
260;20180916;23;90
260;20180916;24;87
260;20180917;1;89
260;20180917;2;92
260;20180917;3;86
260;20180917;4;77
260;20180917;5;97
260;20180917;6;105
260;20180917;7;134
260;20180917;8;163
260;20180917;9;188
260;20180917;10;202
260;20180917;11;214
260;20180917;12;224
260;20180917;13;230
260;20180917;14;235
260;20180917;15;238
260;20180917;16;236
260;20180917;17;217
260;20180917;18;166
260;20180917;19;137
260;20180917;20;129
260;20180917;21;119
260;20180917;22;107
260;20180917;23;101
260;20180917;24;93
260;20180918;1;126
260;20180918;2;146
260;20180918;3;145
260;20180918;4;148
260;20180918;5;147
260;20180918;6;153
260;20180918;7;170
260;20180918;8;204
260;20180918;9;218
260;20180918;10;232
260;20180918;11;230
260;20180918;12;238
260;20180918;13;244
260;20180918;14;241
260;20180918;15;240
260;20180918;16;230
260;20180918;17;210
260;20180918;18;194
260;20180918;19;188
260;20180918;20;181
260;20180918;21;174
260;20180918;22;163
260;20180918;23;161
260;20180918;24;156
260;20180919;1;149
260;20180919;2;142
260;20180919;3;147
260;20180919;4;140
260;20180919;5;141
260;20180919;6;149
260;20180919;7;165
260;20180919;8;187
260;20180919;9;201
260;20180919;10;208
260;20180919;11;221
260;20180919;12;222
260;20180919;13;229
260;20180919;14;229
260;20180919;15;232
260;20180919;16;224
260;20180919;17;217
260;20180919;18;214
260;20180919;19;203
260;20180919;20;200
260;20180919;21;197
260;20180919;22;196
260;20180919;23;184
260;20180919;24;180
260;20180920;1;175
260;20180920;2;170
260;20180920;3;170
260;20180920;4;166
260;20180920;5;168
260;20180920;6;170
260;20180920;7;176
260;20180920;8;180
260;20180920;9;194
260;20180920;10;200
260;20180920;11;206
260;20180920;12;225
260;20180920;13;227
260;20180920;14;231
260;20180920;15;232
260;20180920;16;228
260;20180920;17;221
260;20180920;18;208
260;20180920;19;190
260;20180920;20;195
260;20180920;21;196
260;20180920;22;199
260;20180920;23;199
260;20180920;24;200
260;20180921;1;195
260;20180921;2;193
260;20180921;3;189
260;20180921;4;194
260;20180921;5;195
260;20180921;6;175
260;20180921;7;158
260;20180921;8;160
260;20180921;9;167
260;20180921;10;150
260;20180921;11;150
260;20180921;12;150
260;20180921;13;157
260;20180921;14;160
260;20180921;15;157
260;20180921;16;148
260;20180921;17;116
260;20180921;18;104
260;20180921;19;122
260;20180921;20;128
260;20180921;21;134
260;20180921;22;131
260;20180921;23;131
260;20180921;24;127
260;20180922;1;126
260;20180922;2;125
260;20180922;3;125
260;20180922;4;117
260;20180922;5;115
260;20180922;6;112
260;20180922;7;124
260;20180922;8;133
260;20180922;9;144
260;20180922;10;152
260;20180922;11;155
260;20180922;12;118
260;20180922;13;122
260;20180922;14;117
260;20180922;15;115
260;20180922;16;116
260;20180922;17;114
260;20180922;18;114
260;20180922;19;112
260;20180922;20;112
260;20180922;21;111
260;20180922;22;108
260;20180922;23;107
260;20180922;24;105
260;20180923;1;103
260;20180923;2;99
260;20180923;3;97
260;20180923;4;90
260;20180923;5;91
260;20180923;6;92
260;20180923;7;97
260;20180923;8;101
260;20180923;9;105
260;20180923;10;107
260;20180923;11;106
260;20180923;12;107
260;20180923;13;108
260;20180923;14;101
260;20180923;15;106
260;20180923;16;105
260;20180923;17;100
260;20180923;18;99
260;20180923;19;98
260;20180923;20;85
260;20180923;21;82
260;20180923;22;67
260;20180923;23;68
260;20180923;24;62
260;20180924;1;66
260;20180924;2;75
260;20180924;3;57
260;20180924;4;72
260;20180924;5;71
260;20180924;6;78
260;20180924;7;97
260;20180924;8;104
260;20180924;9;132
260;20180924;10;130
260;20180924;11;150
260;20180924;12;150
260;20180924;13;145
260;20180924;14;150
260;20180924;15;141
260;20180924;16;141
260;20180924;17;127
260;20180924;18;106
260;20180924;19;81
260;20180924;20;72
260;20180924;21;65
260;20180924;22;63
260;20180924;23;51
260;20180924;24;58
260;20180925;1;57
260;20180925;2;42
260;20180925;3;34
260;20180925;4;28
260;20180925;5;26
260;20180925;6;33
260;20180925;7;71
260;20180925;8;118
260;20180925;9;138
260;20180925;10;147
260;20180925;11;152
260;20180925;12;164
260;20180925;13;161
260;20180925;14;160
260;20180925;15;155
260;20180925;16;155
260;20180925;17;138
260;20180925;18;94
260;20180925;19;75
260;20180925;20;65
260;20180925;21;91
260;20180925;22;62
260;20180925;23;52
260;20180925;24;47
260;20180926;1;47
260;20180926;2;41
260;20180926;3;44
260;20180926;4;46
260;20180926;5;48
260;20180926;6;58
260;20180926;7;88
260;20180926;8;113
260;20180926;9;139
260;20180926;10;154
260;20180926;11;164
260;20180926;12;174
260;20180926;13;182
260;20180926;14;187
260;20180926;15;183
260;20180926;16;178
260;20180926;17;168
260;20180926;18;152
260;20180926;19;142
260;20180926;20;113
260;20180926;21;116
260;20180926;22;122
260;20180926;23;100
260;20180926;24;96
260;20180927;1;91
260;20180927;2;91
260;20180927;3;86
260;20180927;4;91
260;20180927;5;89
260;20180927;6;85
260;20180927;7;119
260;20180927;8;139
260;20180927;9;165
260;20180927;10;179
260;20180927;11;191
260;20180927;12;199
260;20180927;13;209
260;20180927;14;210
260;20180927;15;211
260;20180927;16;202
260;20180927;17;181
260;20180927;18;131
260;20180927;19;118
260;20180927;20;90
260;20180927;21;70
260;20180927;22;70
260;20180927;23;78
260;20180927;24;84
260;20180928;1;85
260;20180928;2;104
260;20180928;3;133
260;20180928;4;138
260;20180928;5;134
260;20180928;6;128
260;20180928;7;128
260;20180928;8;134
260;20180928;9;140
260;20180928;10;147
260;20180928;11;152
260;20180928;12;155
260;20180928;13;155
260;20180928;14;147
260;20180928;15;152
260;20180928;16;144
260;20180928;17;131
260;20180928;18;119
260;20180928;19;91
260;20180928;20;59
260;20180928;21;49
260;20180928;22;38
260;20180928;23;34
260;20180928;24;28
260;20180929;1;23
260;20180929;2;21
260;20180929;3;19
260;20180929;4;15
260;20180929;5;12
260;20180929;6;15
260;20180929;7;52
260;20180929;8;95
260;20180929;9;125
260;20180929;10;132
260;20180929;11;141
260;20180929;12;149
260;20180929;13;148
260;20180929;14;147
260;20180929;15;147
260;20180929;16;142
260;20180929;17;114
260;20180929;18;74
260;20180929;19;60
260;20180929;20;47
260;20180929;21;42
260;20180929;22;32
260;20180929;23;27
260;20180929;24;24
260;20180930;1;24
260;20180930;2;18
260;20180930;3;13
260;20180930;4;6
260;20180930;5;4
260;20180930;6;4
260;20180930;7;40
260;20180930;8;96
260;20180930;9;133
260;20180930;10;155
260;20180930;11;162
260;20180930;12;165
260;20180930;13;165
260;20180930;14;164
260;20180930;15;147
260;20180930;16;148
260;20180930;17;130
260;20180930;18;125
260;20180930;19;125
260;20180930;20;124
260;20180930;21;116
260;20180930;22;116
260;20180930;23;91
260;20180930;24;103
260;20181001;1;101
260;20181001;2;95
260;20181001;3;93
260;20181001;4;87
260;20181001;5;85
260;20181001;6;80
260;20181001;7;95
260;20181001;8;110
260;20181001;9;111
260;20181001;10;104
260;20181001;11;132
260;20181001;12;116
260;20181001;13;105
260;20181001;14;94
260;20181001;15;115
260;20181001;16;92
260;20181001;17;92
260;20181001;18;94
260;20181001;19;89
260;20181001;20;87
260;20181001;21;77
260;20181001;22;70
260;20181001;23;77
260;20181001;24;78
260;20181002;1;80
260;20181002;2;86
260;20181002;3;91
260;20181002;4;86
260;20181002;5;89
260;20181002;6;90
260;20181002;7;96
260;20181002;8;98
260;20181002;9;107
260;20181002;10;120
260;20181002;11;134
260;20181002;12;151
260;20181002;13;162
260;20181002;14;162
260;20181002;15;153
260;20181002;16;147
260;20181002;17;134
260;20181002;18;118
260;20181002;19;123
260;20181002;20;122
260;20181002;21;120
260;20181002;22;108
260;20181002;23;109
260;20181002;24;110
260;20181003;1;109
260;20181003;2;111
260;20181003;3;114
260;20181003;4;106
260;20181003;5;105
260;20181003;6;105
260;20181003;7;114
260;20181003;8;128
260;20181003;9;136
260;20181003;10;141
260;20181003;11;150
260;20181003;12;156
260;20181003;13;156
260;20181003;14;157
260;20181003;15;148
260;20181003;16;145
260;20181003;17;134
260;20181003;18;120
260;20181003;19;109
260;20181003;20;92
260;20181003;21;108
260;20181003;22;124
260;20181003;23;125
260;20181003;24;128
260;20181004;1;131
260;20181004;2;134
260;20181004;3;135
260;20181004;4;137
260;20181004;5;136
260;20181004;6;137
260;20181004;7;138
260;20181004;8;142
260;20181004;9;151
260;20181004;10;164
260;20181004;11;162
260;20181004;12;176
260;20181004;13;179
260;20181004;14;179
260;20181004;15;177
260;20181004;16;171
260;20181004;17;165
260;20181004;18;157
260;20181004;19;142
260;20181004;20;130
260;20181004;21;132
260;20181004;22;124
260;20181004;23;123
260;20181004;24;116
260;20181005;1;111
260;20181005;2;94
260;20181005;3;83
260;20181005;4;83
260;20181005;5;86
260;20181005;6;87
260;20181005;7;100
260;20181005;8;122
260;20181005;9;143
260;20181005;10;165
260;20181005;11;181
260;20181005;12;193
260;20181005;13;204
260;20181005;14;208
260;20181005;15;211
260;20181005;16;203
260;20181005;17;156
260;20181005;18;120
260;20181005;19;103
260;20181005;20;94
260;20181005;21;85
260;20181005;22;83
260;20181005;23;74
260;20181005;24;77
260;20181006;1;69
260;20181006;2;67
260;20181006;3;77
260;20181006;4;73
260;20181006;5;77
260;20181006;6;76
260;20181006;7;104
260;20181006;8;130
260;20181006;9;156
260;20181006;10;174
260;20181006;11;192
260;20181006;12;197
260;20181006;13;209
260;20181006;14;207
260;20181006;15;196
260;20181006;16;187
260;20181006;17;164
260;20181006;18;156
260;20181006;19;151
260;20181006;20;144
260;20181006;21;141
260;20181006;22;136
260;20181006;23;126
260;20181006;24;118
260;20181007;1;115
260;20181007;2;112
260;20181007;3;108
260;20181007;4;103
260;20181007;5;97
260;20181007;6;88
260;20181007;7;100
260;20181007;8;116
260;20181007;9;126
260;20181007;10;134
260;20181007;11;130
260;20181007;12;151
260;20181007;13;144
260;20181007;14;144
260;20181007;15;137
260;20181007;16;134
260;20181007;17;117
260;20181007;18;79
260;20181007;19;64
260;20181007;20;56
260;20181007;21;53
260;20181007;22;46
260;20181007;23;41
260;20181007;24;38
260;20181008;1;32
260;20181008;2;31
260;20181008;3;31
260;20181008;4;33
260;20181008;5;40
260;20181008;6;49
260;20181008;7;64
260;20181008;8;101
260;20181008;9;136
260;20181008;10;143
260;20181008;11;154
260;20181008;12;157
260;20181008;13;160
260;20181008;14;160
260;20181008;15;159
260;20181008;16;152
260;20181008;17;135
260;20181008;18;101
260;20181008;19;86
260;20181008;20;77
260;20181008;21;71
260;20181008;22;67
260;20181008;23;69
260;20181008;24;62
260;20181009;1;61
260;20181009;2;70
260;20181009;3;63
260;20181009;4;71
260;20181009;5;77
260;20181009;6;71
260;20181009;7;77
260;20181009;8;95
260;20181009;9;133
260;20181009;10;157
260;20181009;11;162
260;20181009;12;178
260;20181009;13;179
260;20181009;14;185
260;20181009;15;179
260;20181009;16;180
260;20181009;17;130
260;20181009;18;99
260;20181009;19;84
260;20181009;20;79
260;20181009;21;73
260;20181009;22;69
260;20181009;23;67
260;20181009;24;68
260;20181010;1;59
260;20181010;2;61
260;20181010;3;59
260;20181010;4;59
260;20181010;5;57
260;20181010;6;50
260;20181010;7;86
260;20181010;8;133
260;20181010;9;172
260;20181010;10;190
260;20181010;11;213
260;20181010;12;228
260;20181010;13;231
260;20181010;14;233
260;20181010;15;230
260;20181010;16;219
260;20181010;17;191
260;20181010;18;172
260;20181010;19;171
260;20181010;20;164
260;20181010;21;152
260;20181010;22;164
260;20181010;23;169
260;20181010;24;157
260;20181011;1;148
260;20181011;2;141
260;20181011;3;137
260;20181011;4;133
260;20181011;5;137
260;20181011;6;134
260;20181011;7;143
260;20181011;8;155
260;20181011;9;170
260;20181011;10;184
260;20181011;11;186
260;20181011;12;207
260;20181011;13;218
260;20181011;14;225
260;20181011;15;228
260;20181011;16;221
260;20181011;17;199
260;20181011;18;189
260;20181011;19;185
260;20181011;20;179
260;20181011;21;171
260;20181011;22;171
260;20181011;23;173
260;20181011;24;180
260;20181012;1;169
260;20181012;2;176
260;20181012;3;162
260;20181012;4;156
260;20181012;5;149
260;20181012;6;148
260;20181012;7;153
260;20181012;8;164
260;20181012;9;181
260;20181012;10;190
260;20181012;11;204
260;20181012;12;213
260;20181012;13;221
260;20181012;14;227
260;20181012;15;227
260;20181012;16;216
260;20181012;17;211
260;20181012;18;203
260;20181012;19;199
260;20181012;20;194
260;20181012;21;197
260;20181012;22;179
260;20181012;23;173
260;20181012;24;174
260;20181013;1;174
260;20181013;2;173
260;20181013;3;164
260;20181013;4;158
260;20181013;5;161
260;20181013;6;155
260;20181013;7;164
260;20181013;8;181
260;20181013;9;200
260;20181013;10;224
260;20181013;11;241
260;20181013;12;253
260;20181013;13;259
260;20181013;14;255
260;20181013;15;252
260;20181013;16;240
260;20181013;17;220
260;20181013;18;205
260;20181013;19;198
260;20181013;20;190
260;20181013;21;188
260;20181013;22;185
260;20181013;23;181
260;20181013;24;176
260;20181014;1;164
260;20181014;2;161
260;20181014;3;157
260;20181014;4;150
260;20181014;5;143
260;20181014;6;141
260;20181014;7;151
260;20181014;8;167
260;20181014;9;185
260;20181014;10;201
260;20181014;11;217
260;20181014;12;231
260;20181014;13;238
260;20181014;14;237
260;20181014;15;237
260;20181014;16;229
260;20181014;17;196
260;20181014;18;160
260;20181014;19;144
260;20181014;20;133
260;20181014;21;129
260;20181014;22;133
260;20181014;23;127
260;20181014;24;136
260;20181015;1;140
260;20181015;2;144
260;20181015;3;126
260;20181015;4;111
260;20181015;5;117
260;20181015;6;136
260;20181015;7;150
260;20181015;8;169
260;20181015;9;189
260;20181015;10;211
260;20181015;11;222
260;20181015;12;225
260;20181015;13;223
260;20181015;14;218
260;20181015;15;216
260;20181015;16;204
260;20181015;17;171
260;20181015;18;153
260;20181015;19;147
260;20181015;20;126
260;20181015;21;119
260;20181015;22;114
260;20181015;23;115
260;20181015;24;114
260;20181016;1;103
260;20181016;2;97
260;20181016;3;95
260;20181016;4;95
260;20181016;5;90
260;20181016;6;100
260;20181016;7;118
260;20181016;8;132
260;20181016;9;163
260;20181016;10;198
260;20181016;11;217
260;20181016;12;229
260;20181016;13;238
260;20181016;14;238
260;20181016;15;227
260;20181016;16;218
260;20181016;17;161
260;20181016;18;137
260;20181016;19;123
260;20181016;20;116
260;20181016;21;124
260;20181016;22;156
260;20181016;23;153
260;20181016;24;138
260;20181017;1;108
260;20181017;2;94
260;20181017;3;94
260;20181017;4;97
